location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters
Москква,sale,flat,6,6,3,72.3,47750000.0,Красносельский,Милютинский переулок,23.840736040609137,Сретенский бульвар,Lucky,1926.0,-1.0,-1,-1.0,-1,51 м²,8 м²
Московская область,sale,flat,5,7,3,80.2,11480000.0,Пресненский,Ленинградский проспект,3.2,Улица Дыбенко,А101 Всеволожск,2025.0,-1.0,-1,-1.0,Чистовая,36 м²,"21,3 м²"
Московская область,sale,flat,2,23,3,92.6,14300000.0,Красногвардейский,проспект Наставников,23.840736040609137,Ладожская,Lucky,2004.0,-1.0,-1,-1.0,-1,"51,4 м²","15,1 м²"
Московская область,sale,flat,3,12,3,62.8,14500000.0,Бирюлево Восточное,Бирюлевская ,23.840736040609137,Липецкая,Lucky,1972.0,-1.0,-1,-1.0,-1,45 м²,"6,7 м²"
Московская область,sale,flat,4,9,3,74.0,19400000.0,Пресненский, Эдварда Грига,23.840736040609137,Потапово,Lucky,2021.0,-1.0,-1,-1.0,-1,43 м²,"12,8 м²"
Московская область,sale,flat,16,17,3,74.8,20500000.0,Пресненский,проезд Чечерский,23.840736040609137,Бунинская аллея,Lucky,2015.0,-1.0,-1,-1.0,-1,"41,8 м²",13 м²
Московская область,sale,flat,15,25,3,89.0,22100000.0,Пресненский,Ленинградский проспект,23.840736040609137,Баковка,Lucky,2013.0,-1.0,-1,-1.0,-1,58 м²,17 м²
Московская область,sale,flat,13,42,3,71.0,27200000.0,Котловка,Севастопольский проспект,23.840736040609137,Крымская,Eniteo,2024.0,-1.0,-1,-1.0,-1,-1,22 м²
Московская область,sale,flat,12,45,3,80.6,28490000.0,Покровское-Стрешнево,Ленинградский проспект,23.840736040609137,Трикотажная,Скай Гарден ЖК,2025.0,-1.0,-1,-1.0,-1,"38,2 м²","11,3 м²"
Московская область,sale,flat,11,22,3,98.6,29000000.0,Левобережный,Ленинградское шоссе,23.840736040609137,Беломорская,Lucky,2007.0,-1.0,-1,-1.0,-1,"63,6 м²","17,2 м²"
Московская область,sale,flat,15,17,3,80.0,29500000.0,Черемушки,Новочеремушкинская ,57.0,Новые Черёмушки,Lucky,2002.0,-1.0,-1,-1.0,-1,50 м²,14 м²
Московская область,sale,flat,3,40,3,70.8,29900000.0,Даниловский,бульвар Братьев Весниных,1.0,ЗИЛ,ЗИЛАРТ,2023.0,-1.0,-1,-1.0,-1,"32,6 м²","23,9 м²"
Московская область,sale,flat,16,17,3,80.0,32100000.0,Тропарево-Никулино, Академика Анохина,9.0,Юго-Западная,Lucky,1999.0,-1.0,-1,-1.0,-1,"44,3 м²","9,8 м²"
Московская область,sale,flat,2,9,3,109.35,34900000.0,Петроградский,Петровский проспект,23.840736040609137,Крестовский остров,Neva Haus,2022.0,-1.0,-1,-1.0,-1,63 м²,"15,8 м²"
Московская область,sale,flat,9,12,3,115.1,,Приморский,Белоостровская ,7.0,Лесная,Белый остров,2023.0,-1.0,-1,-1.0,Неизвестно,"48,4 м²",28 м²
Московская область,sale,flat,27,35,3,73.0,36500000.0,Левобережный,Смольная ,49.0,Беломорская,Кристалл,2015.0,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,6,27,4,66.5,36600000.0,Замоскворечье,Летниковская ,23.840736040609137,Павелецкая,Voxhall,2025.0,-1.0,-1,-1.0,Без отделки,37 м²,5 м²
Московская область,sale,flat,10,14,3,68.75,39000000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2024.0,-1.0,-1,-1.0,-1,47 м²,15 м²
Московская область,sale,flat,3,40,3,92.9,38900000.0,Даниловский,бульвар Братьев Весниных,1.0,ЗИЛ,ЗИЛАРТ,2023.0,-1.0,-1,-1.0,-1,"32,7 м²","44,5 м²"
Московская область,sale,flat,2,29,3,87.5,39500000.0,Очаково-Матвеевское,Аминьевское шоссе,23.840736040609137,Аминьевская,Вестердам,2021.0,-1.0,-1,-1.0,-1,45 м²,16 м²
Московская область,sale,flat,23,37,4,86.0,40000000.0,Очаково-Матвеевское,Озерная ,1.0,Мичуринский проспект,Level Мичуринский,2024.0,-1.0,-1,-1.0,Чистовая,54 м²,10 м²
Московская область,sale,flat,6,27,3,101.1,42000000.0,Раменки, Янковского,23.840736040609137,Аминьевская,Событие,2023.0,-1.0,-1,-1.0,-1,47 м²,18 м²
Московская область,sale,flat,3,6,3,74.0,46000000.0,Хамовники,Погодинская ,23.840736040609137,Спортивная,Lucky,2021.0,-1.0,-1,-1.0,-1,50 м²,8 м²
Московская область,sale,flat,11,28,4,99.1,47000000.0,Даниловский,набережная Марка Шагала,23.840736040609137,ЗИЛ,Shagal,2024.0,-1.0,-1,-1.0,Без отделки,"40,2 м²","29,9 м²"
Московская область,sale,flat,15,24,3,90.8,49050400.0,Ростокино,Ленинградский проспект,23.840736040609137,Ботанический сад,Союз ЖК,2025.0,-1.0,Монолитно-кирпичный,-1.0,Без отделки,-1,"25,2 м²"
Московская область,sale,flat,47,52,4,109.2,55000000.0,Раменки,Мичуринский проспект,56.0,Раменки,"Небо — Небоскребы на Мичуринском, 56",2021.0,-1.0,-1,-1.0,-1,"60,5 м²","19,3 м²"
Московская область,sale,flat,8,41,4,97.0,56000000.0,Раменки,1-й Сетуньский проезд,23.840736040609137,Кутузовская,Hide,2024.0,-1.0,-1,-1.0,Чистовая,70 м²,15 м²
Московская область,sale,flat,2,5,2,48.0,4999000.0,Московский, Химиков,51.0,Авиастроительная,Lucky,2021.0,-1.0,-1,-1.0,-1,"29,4 м²","5,4 м²"
Московская область,sale,flat,3,9,2,60.0,7800000.0,Пресненский,Северная ,23.840736040609137,Площадь Ленина,Новый мир,2024.0,-1.0,-1,-1.0,Без отделки,"34,5 м²",11 м²
Московская область,sale,flat,17,17,3,74.0,21000000.0,Марьино, Верхние Поля,23.840736040609137,Люблино,Lucky,2021.0,-1.0,-1,-1.0,-1,45 м²,10 м²
Московская область,sale,flat,8,27,2,74.3,28000000.0,Даниловский,набережная Марка Шагала,23.840736040609137,ЗИЛ,Shagal,2024.0,-1.0,-1,-1.0,-1,"25,5 м²","27,6 м²"
Московская область,sale,flat,15,17,3,80.0,29500000.0,Черемушки,Новочеремушкинская ,57.0,Новые Черёмушки,Lucky,2002.0,-1.0,-1,-1.0,-1,45 м²,14 м²
Московская область,sale,flat,2,18,2,74.6,30418731.0,Филевский парк,Береговой проезд,2.0,Фили,Береговой-2,2024.0,-1.0,-1,-1.0,Без отделки,"26,7 м²","28,9 м²"
Московская область,sale,flat,4,36,3,70.0,31000000.0,Раменки, Василия Ланового,3.0,Аминьевская,Событие,2024.0,-1.0,-1,-1.0,-1,30 м²,22 м²
Московская область,sale,flat,2,12,1,23.1,7197960.0,Красногвардейский,Партизанская ,23.840736040609137,Ладожская,ЛСР. Большая Охта,2025.0,-1.0,Монолитный,-1.0,Предчистовая,"10,1 м²","5,5 м²"
Московская область,sale,flat,20,25,1,45.5,9241800.0,Заельцовский,Овражная ,23.840736040609137,Заельцовская,Тайм Сквер,2025.0,-1.0,-1,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,6,16,1,41.1,9700000.0,Московский,Звездная ,20.0,Звездная,Lucky,2007.0,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,3,22,1,42.2,11490000.0,Московский,5-й Предпортовый проезд,2.0,Московская,Москва,2018.0,-1.0,-1,-1.0,-1,"12,8 м²","16,7 м²"
Московская область,sale,flat,6,7,3,100.0,119000000.0,Арбат,1-й Смоленский переулок,21.0,Смоленская,Smolensky De Luxe,2021.0,-1.0,-1,-1.0,-1,60 м²,15 м²
Московская область,sale,flat,50,55,2,42.62,26900000.0,Марьина роща, 4-я Марьиной рощи,23.840736040609137,Марьина Роща,Mod,2024.0,-1.0,-1,-1.0,Без отделки,"14,5 м²","17,7 м²"
Московская область,sale,flat,36,53,2,78.0,45800000.0,Раменки,Мичуринский проспект,56.0,Раменки,"Небо — Небоскребы на Мичуринском, 56",2021.0,-1.0,-1,-1.0,-1,32 м²,22 м²
Московская область,sale,flat,2,29,2,45.7,14893630.0,Черемушки, Наметкина,23.840736040609137,Новые Черёмушки,Nametkin Tower,2025.0,-1.0,Монолитный,-1.0,"Без отделки, предчистовая, черновая, чистовая","36,5 м²","4,2 м²"
Московская область,sale,flat,14,21,3,66.0,16600000.0,Южное Бутово,Бартеневская ,23.840736040609137,Бунинская аллея,Южные сады,2023.0,-1.0,-1,-1.0,-1,"28,9 м²","16,4 м²"
Московская область,sale,flat,10,18,2,58.6,9898350.0,Приволжский,Ленинградский проспект,23.840736040609137,Аметьево,Паркмаяк ЖК,2026.0,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,3,20,2,54.88,17506720.0,Советский,Ленинградский проспект,23.840736040609137,Суконная слобода,Нова ЖК,2026.0,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"30,8 м²","6,4 м²"
Московская область,sale,flat,24,32,3,83.3,60000000.0,Даниловский,Летниковская ,23.840736040609137,Павелецкая,HIGH LIFE,2025.0,-1.0,-1,-1.0,Чистовая,"25,7 м²","8,2 м²"
Московская область,sale,flat,2,5,3,81.0,63990000.0,Тверской,Долгоруковская ,23.840736040609137,Новослободская,Долгоруковская 25,2021.0,-1.0,-1,-1.0,-1,22 м²,32 м²
Московская область,sale,flat,17,31,4,133.7,55000000.0,Очаково-Матвеевское,Нежинская ,23.840736040609137,Давыдково,Кутузовская Ривьера,2008.0,-1.0,-1,-1.0,-1,"70,5 м²",10 м²
Московская область,sale,flat,3,7,4,142.6,62000000.0,Таганский,2-й Сыромятнический переулок,10.0,Курская,Lucky,1999.0,-1.0,-1,-1.0,-1,-1,18 м²
Московская область,sale,flat,3,7,3,154.2,309330239.0,Хамовники,переулок Коробейников,1.0,Парк Культуры,Кристалл Хаус,2021.0,-1.0,-1,-1.0,-1,97 м²,9 м²
Московская область,sale,flat,11,11,4,303.0,534527939.0,Хамовники,Трубецкая ,12.0,Фрунзенская,Садовые кварталы,2021.0,-1.0,-1,-1.0,-1,-1,"23,9 м²"
Москва,sale,flat,29,35,4,88.5,37087461.0,Войковский,Ленинградский проспект,23.840736040609137,Балтийская,Инджой ЖК,2027.0,-1.0,Монолитный,-1.0,"Без отделки, предчистовая",-1,"26,3 м²"
Москва,sale,flat,23,23,4,159.7,36844754.0,Южное Бутово,Бартеневская ,23.840736040609137,Бульвар Адмирала Ушакова,Южные сады,2023.0,-1.0,Монолитный,-1.0,"Без отделки, предчистовая, чистовая","57,7 м²","20,1 м²"
Москва,sale,flat,10,17,2,54.0,19300000.0,Бескудниковский,Бескудниковский бульвар,22.0,Дегунино,Lucky,2003.0,-1.0,-1,-1.0,-1,"30,3 м²",9 м²
Москва,sale,flat,13,16,2,61.4,19300000.0,Преображенское,Большая Черкизовская ,23.840736040609137,Преображенская площадь,Lucky,2009.0,-1.0,-1,-1.0,-1,"33,9 м²","9,1 м²"
Москва,sale,flat,3,20,3,70.0,30000000.0,Даниловский,проспект Лихачева,23.840736040609137,Технопарк,Квартал на набережной NOW,2022.0,-1.0,-1,-1.0,-1,"45,1 м²",10 м²
Москва,sale,flat,13,28,3,60.0,42000000.0,Раменки,Винницкая ,23.840736040609137,Раменки,Настоящее,2021.0,-1.0,-1,-1.0,-1,38 м²,9 м²
Москва,sale,flat,4,9,3,105.7,53864951.0,Филевский парк,Береговой проезд,2.0,Фили,Береговой-2,2024.0,-1.0,Монолитно-кирпичный,-1.0,Без отделки,44 м²,"26,1 м²"
Москва,sale,flat,9,10,4,115.0,56900000.0,Даниловский,проспект Лихачева,23.840736040609137,Технопарк,Квартал на набережной NOW,2022.0,-1.0,-1,-1.0,-1,"60,7 м²","10,7 м²"
Москва,sale,flat,6,6,3,86.0,58000000.0,Даниловский,проспект Лихачева,23.840736040609137,Технопарк,Квартал на набережной NOW,2022.0,-1.0,-1,-1.0,-1,"36,4 м²","16,7 м²"
Москва,sale,flat,29,53,3,81.7,38000000.0,Хорошево-Мневники, Народного Ополчения,23.840736040609137,Народное Ополчение,Wellton Towers,2021.0,-1.0,-1,-1.0,-1,"48,7 м²","13,9 м²"
Москва,sale,flat,12,35,3,95.7,38500000.0,Останкинский, Годовикова,23.840736040609137,Алексеевская,iLove,2021.0,-1.0,-1,-1.0,-1,"57,3 м²",19 м²
Москва,sale,flat,14,18,1,21.7,7200000.0,Пресненский,Ленинградский проспект,1.3,Новомосковская,Дзен-кварталы ЖК,2024.0,-1.0,-1,-1.0,Без отделки,"7,8 м²","7,8 м²"
Москва,sale,flat,6,13,1,22.8,7190844.0,Пресненский,Ленинградский проспект,25.4,Бунинская аллея,Скандинавия ЖК,2025.0,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, черновая, чистовая","9,2 м²","5,9 м²"
Москва,sale,flat,5,13,1,32.54,7221795.0,Пресненский,Ленинградский проспект,23.840736040609137,Щербинка,Алхимово ЖК,2024.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, чистовая","9,4 м²","15,4 м²"
Москва,sale,flat,1,3,1,40.8,7262400.0,Пресненский, Генерала Донскова,23.840736040609137,Апрелевка,Борисоглебское,2023.0,-1.0,-1,-1.0,Без отделки,-1,-1
Москва,sale,flat,22,22,3,63.0,23600000.0,Ярославский, Красная Сосна,3.0,ВДНХ,Настроение,2021.0,-1.0,-1,-1.0,-1,33 м²,8 м²
Москва,sale,flat,10,46,2,46.0,24300000.0,Хорошево-Мневники,Шелепихинская набережная,23.840736040609137,Шелепиха,Сердце Столицы,2023.0,-1.0,-1,-1.0,-1,20 м²,10 м²
Москва,sale,flat,3,8,2,52.0,24700000.0,Басманный, Земляной Вал,23.840736040609137,Чкаловская,Lucky,1941.0,-1.0,-1,-1.0,-1,-1,9 м²
Москва,sale,flat,4,9,2,47.0,24900000.0,Даниловский,проспект Лихачева,20.0,Технопарк,Nagatino i-Land,2021.0,-1.0,-1,-1.0,-1,32 м²,10 м²
Москва,sale,flat,6,9,2,52.3,35000000.0,Хамовники, Плющиха,42.0,Киевская,Lucky,2021.0,-1.0,-1,-1.0,-1,28 м²,10 м²
Москва,sale,flat,23,34,3,59.2,37300000.0,Обручевский, Архитектора Власова,23.840736040609137,Воронцовская,Ever,2023.0,-1.0,-1,-1.0,-1,25 м²,16 м²
Москва,sale,flat,4,30,4,95.1,39900000.0,Очаково-Матвеевское,Озерная ,23.840736040609137,Озёрная,Level Мичуринский,2021.0,-1.0,-1,-1.0,-1,45 м²,"29,6 м²"
Москва,sale,flat,22,34,3,67.0,39900000.0,Обручевский, Архитектора Власова,23.840736040609137,Воронцовская,Ever,2023.0,-1.0,-1,-1.0,-1,30 м²,16 м²
Москва,sale,flat,25,26,4,250.0,64849000.0,Тропарево-Никулино, Коштоянца,23.840736040609137,Юго-Западная,Lucky,2005.0,-1.0,-1,-1.0,-1,100 м²,50 м²
Москва,sale,flat,4,11,3,97.5,36900000.0,Даниловский,набережная Марка Шагала,23.0,ЗИЛ,Shagal,2021.0,-1.0,-1,-1.0,-1,"46,7 м²","20,2 м²"
Москва,sale,flat,2,8,3,92.0,63420983.0,Хамовники,переулок Сивцев Вражек,33.0,Смоленская,Lucky,1964.0,-1.0,-1,-1.0,-1,-1,12 м²
Москва,sale,flat,3,13,3,67.8,40000000.0,Хорошево-Мневники, Мневники,23.840736040609137,Народное Ополчение,Остров,2023.0,-1.0,-1,-1.0,Без отделки,"31,8 м²",19 м²
Москва,sale,flat,5,16,3,106.0,65000000.0,Раменки,Мичуринский проспект,23.840736040609137,Ломоносовский проспект,Квартал Шуваловский,2006.0,-1.0,-1,-1.0,-1,-1,"13,3 м²"
Москва,sale,flat,4,6,2,75.1,85000000.0,Хамовники,Зубовская ,7.0,Парк Культуры,Roza Rossa,2023.0,-1.0,-1,-1.0,-1,-1,15 м²
Москва,sale,flat,10,53,3,138.0,85000000.0,Раменки,Мосфильмовская ,8.0,Ломоносовский проспект,Дом на Мосфильмовской,2012.0,-1.0,-1,-1.0,-1,-1,40 м²
Москва,sale,flat,53,73,3,224.0,106000000.0,Пресненский,набережная Пресненская,23.840736040609137,Деловой центр,Город Столиц,2021.0,-1.0,-1,-1.0,-1,125 м²,80 м²
Москва,sale,flat,27,33,2,47.4,28500000.0,Даниловский,Дербеневская ,20.0,Павелецкая,Era,2026.0,-1.0,-1,-1.0,-1,29 м²,4 м²
Москва,sale,flat,16,44,4,240.0,239999000.0,Раменки,Минская ,2.0,Минская,Долина Сетунь,2017.0,-1.0,-1,-1.0,-1,-1,29 м²
Москва,sale,flat,6,7,4,230.7,245000000.0,Арбат,Поварская ,23.840736040609137,Арбатская,De Luxe квартал апартаментов Театральный Дом,2016.0,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,7,26,2,62.2,29900000.0,Марфино, Академика Королева,21.0,Останкино,Дом Достижение,2024.0,-1.0,-1,-1.0,Без отделки,"26,2 м²","20,4 м²"
Москва,sale,flat,4,23,2,62.5,31300000.0,Хорошево-Мневники, Нижние Мневники,9.0,Терехово ,Остров,2023.0,-1.0,-1,-1.0,Без отделки,"30,7 м²","14,2 м²"
Москва,sale,flat,2,27,3,59.0,27990000.0,Замоскворечье,Летниковская ,23.840736040609137,Павелецкая,Voxhall,2025.0,-1.0,-1,-1.0,Без отделки,"38,6 м²","15,4 м²"
Москвская область,sale,flat,16,22,1,35.4,9950000.0,Красногвардейский,проспект Энергетиков,23.840736040609137,Ладожская,ЗимаЛето,2018.0,-1.0,-1,-1.0,-1,"15,2 м²","10,2 м²"
Москвская область,sale,flat,75,85,4,232.5,224381154.0,Пресненский,1-й Красногвардейский проезд,23.840736040609137,Москва-Сити,МФК ОКО,2015.0,-1.0,Монолитный,-1.0,-,"153,4 м²",-1
Москвская область,sale,flat,3,14,3,124.7,270000000.0,Якиманка,Большой Толмачевский переулок,23.840736040609137,Полянка,Дом Лаврушинский,2024.0,-1.0,-1,-1.0,-1,70 м²,32 м²
Москвская область,sale,flat,2,13,1,35.0,12900000.0,Солнцево,Производственная ,23.840736040609137,Солнцево,Лучи,2017.0,-1.0,-1,-1.0,-1,"17,1 м²","10,6 м²"
Москвская область,sale,flat,3,16,1,42.9,13000000.0,Пресненский, Эдварда Грига,17.0,Потапово,Lucky,2021.0,-1.0,-1,-1.0,-1,15 м²,19 м²
Москвская область,sale,flat,9,25,1,41.3,15000000.0,Пресненский, Саларьевская,23.840736040609137,Саларьево,Lucky,2018.0,-1.0,-1,-1.0,-1,-1,"5,2 м²"
Москвская область,sale,flat,5,25,1,43.8,15500000.0,Южное Медведково,Заповедная ,23.840736040609137,Свиблово,Lucky,2009.0,-1.0,-1,-1.0,-1,"20,2 м²","10,3 м²"
Москвская область,sale,flat,11,20,2,96.9,89900000.0,Пресненский,Дружинниковская ,15.0,Краснопресненская,SkyView,2024.0,-1.0,-1,-1.0,Чистовая,"48,3 м²",16 м²
Москвская область,sale,flat,9,15,4,103.1,48700000.0,Раменки,Винницкая ,23.840736040609137,Раменки,Настоящее,2021.0,-1.0,-1,-1.0,-1,"53,9 м²",-1
Москвская область,sale,flat,5,14,4,88.7,57900000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2021.0,-1.0,-1,-1.0,-1,"38,9 м²","23,1 м²"
Новая Москва,sale,flat,6,14,4,98.0,56000000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2021.0,-1.0,-1,-1.0,-1,"63,6 м²","7,5 м²"
Новая Москва,sale,flat,2,21,4,116.0,57997000.0,Хорошево-Мневники, Нижние Мневники,9.0,Терехово ,Остров,2023.0,-1.0,-1,-1.0,-1,"59,3 м²",28 м²
Новая Москва,sale,flat,3,14,4,96.1,65199465.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2021.0,-1.0,-1,-1.0,-1,"65,7 м²","7,4 м²"
Новая Москва,sale,flat,2,12,1,28.0,4550000.0,Калининский, Декоративный Питомник,23.840736040609137,Заельцовская,Дежнёв,2024.0,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"14,6 м²","5,4 м²"
Новая Москва,sale,flat,4,5,1,30.8,5250000.0,Красногвардейский, Маршала Тухачевского,1.0,Ладожская,Lucky,1965.0,-1.0,-1,-1.0,-1,"16,8 м²","5,4 м²"
Новая Москва,sale,flat,2,23,1,32.3,6330800.0,Октябрьский, Санфировой,101.0,Спортивная,Капитал,2023.0,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"10,2 м²",12 м²
Новая Москва,sale,flat,7,17,3,75.0,24000000.0,Савеловский,Полтавская ,23.840736040609137,Дмитровская,Lucky,2000.0,-1.0,-1,-1.0,-1,-1,"10,2 м²"
Новая Москва,sale,flat,16,16,4,142.3,50000000.0,Красногвардейский,Свердловская набережная,58.0,Новочеркасская,Платинум,2015.0,-1.0,-1,-1.0,-1,88 м²,16 м²
Новая Москва,sale,flat,6,8,4,107.0,50000000.0,Арбат, Новый Арбат,23.840736040609137,Смоленская,Lucky,1950.0,-1.0,-1,-1.0,-1,87 м²,11 м²
Новая Москва,sale,flat,11,25,1,41.7,14200000.0,Митино,Пятницкое шоссе,23.840736040609137,Волоколамская,Митинский парк,2009.0,-1.0,-1,-1.0,-1,22 м²,11 м²
Новая Москва,sale,flat,16,26,1,32.1,14350000.0,Войковский,Выборгская ,23.840736040609137,Водный стадион,Невский,2020.0,-1.0,-1,-1.0,-1,-1,12 м²
Новая Москва,sale,flat,2,4,4,210.0,55000000.0,Приморский,1-я Полевая ,24.0,Удельная,Lucky,2003.0,-1.0,-1,-1.0,-1,92 м²,18 м²
Новая Москва,sale,flat,17,31,4,133.7,55000000.0,Очаково-Матвеевское,Нежинская ,23.840736040609137,Давыдково,Кутузовская Ривьера,2008.0,-1.0,-1,-1.0,-1,"70,5 м²",10 м²
Новая Москва,sale,flat,15,31,4,167.0,65000000.0,Ломоносовский,Нахимовский проспект,73.0,Профсоюзная,Versis,2017.0,-1.0,-1,-1.0,-1,100 м²,20 м²
Новая Москва,sale,flat,6,12,4,179.0,65000000.0,Центральный,Кирочная ,64.0,Чернышевская,Резиденция на Суворовском,2009.0,-1.0,-1,-1.0,-1,"92,6 м²",14 м²
Новая Москва,sale,flat,4,14,2,57.7,15290500.0,Василеостровский,набережная Реки Смоленки,23.840736040609137,Приморская,Айно,2014.0,-1.0,-1,-1.0,-1,"13,4 м²","26,6 м²"
Новая Москва,sale,flat,8,13,2,57.9,16212000.0,Василеостровский,набережная Реки Смоленки,23.840736040609137,Приморская,Айно,2014.0,-1.0,-1,-1.0,-1,"28,6 м²","11,5 м²"
Новая Москва,sale,flat,3,24,3,107.6,73000000.0,Беговой,Верхняя ,23.840736040609137,Белорусская,Суббота,2019.0,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,3,13,3,150.0,125000000.0,Пресненский,Большая Грузинская ,19.0,Баррикадная,Lucky,1998.0,-1.0,-1,-1.0,-1,103 м²,16 м²
Московская область,sale,flat,3,8,3,110.9,128750000.0,Раменки,Мосфильмовская ,23.840736040609137,Ломоносовский проспект,Вишневый сад,2019.0,-1.0,-1,-1.0,-1,80 м²,20 м²
Московская область,sale,flat,2,4,3,134.0,136000000.0,Арбат, Малая Молчановка,6.0,Арбатская,Lucky,2021.0,-1.0,-1,-1.0,-1,107 м²,-1
Московская область,sale,flat,2,7,3,146.6,147000000.0,Замоскворечье,Ленинградский проспект,23.840736040609137,Новокузнецкая,Балчуг Резиденс ЖК,2016.0,-1.0,-1,-1.0,Без отделки,-1,-1
Московская область,sale,flat,2,7,3,94.0,153000000.0,Пресненский,Малый Кисловский переулок,3.0,Арбатская,Рахманинов,2017.0,-1.0,-1,-1.0,-1,57 м²,8 м²
Московская область,sale,flat,5,10,4,143.1,99980000.0,Петроградский,Ждановская ,45.0,Чкаловская,Леонтьевский мыс,2017.0,-1.0,-1,-1.0,-1,"107,5 м²",15 м²
Московская область,sale,flat,3,4,4,280.0,350000000.0,Центральный,набережная Кутузова,24.0,Площадь Ленина,Особняк Кушелева-Безбородко,2015.0,-1.0,-1,-1.0,-1,162 м²,30 м²
Московская область,sale,flat,10,19,2,66.2,12990000.0,Советский,проспект Победы,23.840736040609137,Горки,Lucky,2017.0,-1.0,-1,-1.0,-1,25 м²,"11,9 м²"
Московская область,sale,flat,10,10,3,66.7,7200000.0,Октябрьский, Бориса Богаткова,23.840736040609137,Золотая Нива,Lucky,1992.0,-1.0,-1,-1.0,-1,42 м²,9 м²
Московская область,sale,flat,10,12,3,77.7,11390000.0,Пресненский,Ленинградский проспект,1.3,Улица Дыбенко,А101 Всеволожск,2025.0,-1.0,-1,-1.0,Чистовая,"37,3 м²","14,4 м²"
Московская область,sale,flat,21,22,2,39.9,11500000.0,Пресненский, Картмазовские Пруды,23.840736040609137,Филатов Луг,Филатов луг,2020.0,-1.0,-1,-1.0,-1,25 м²,9 м²
Московская область,sale,flat,3,21,2,70.0,28990000.0,Даниловский,проспект Лихачева,23.840736040609137,Технопарк,Квартал на набережной NOW,2022.0,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,5,6,3,151.0,149900000.0,Пресненский,Малая Бронная ,23.840736040609137,Пушкинская,Lucky,2021.0,-1.0,-1,-1.0,-1,132 м²,14 м²
Московская область,sale,flat,1,10,3,118.8,166320000.0,Дорогомилово,Ленинградский проспект,23.840736040609137,Поклонная,Виктори Парк Резиденсез ЖК,2024.0,-1.0,Монолитный,-1.0,Чистовая,-1,-1
Москва,sale,flat,16,53,4,114.8,43700686.0,Свиблово,проезд Серебрякова,23.840736040609137,Ботанический сад,Afi Tower,2024.0,-1.0,Монолитно-кирпичный,-1.0,"Предчистовая, чистовая",-1,-1
Москва,sale,flat,40,60,4,175.0,243000000.0,Пресненский,набережная Пресненская,23.840736040609137,Деловой центр,Imperia Tower,2021.0,-1.0,-1,-1.0,-1,125 м²,20 м²
Москва,sale,flat,6,6,4,340.0,289913700.0,Якиманка, Большая Полянка,23.840736040609137,Добрынинская,Lucky,2002.0,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,17,18,3,207.0,310000000.0,Пресненский,2-я Звенигородская ,11.0,Улица 1905 года,Резиденция МОНЭ,2016.0,-1.0,-1,-1.0,-1,142 м²,20 м²
Москва,sale,flat,69,75,3,269.4,512180870.0,Пресненский,набережная Пресненская,23.840736040609137,Деловой центр,Город Столиц,2010.0,-1.0,-1,-1.0,-1,-1,"53,8 м²"
Москва,sale,flat,66,73,4,320.0,635000000.0,Пресненский,набережная Пресненская,23.840736040609137,Деловой центр,Город Столиц,2021.0,-1.0,-1,-1.0,-1,201 м²,15 м²
Москва,sale,flat,15,18,3,112.5,58000000.0,Можайский, Багрицкого,18.0,Кунцевская,Свой,2020.0,-1.0,-1,-1.0,-1,"49,9 м²","33,3 м²"
Москва,sale,flat,12,24,3,70.0,58500000.0,Хорошевский,Хорошевское шоссе,23.840736040609137,Полежаевская,Династия,2021.0,-1.0,-1,-1.0,-1,27 м²,20 м²
Москва,sale,flat,3,32,1,24.5,7373225.0,Западное Дегунино,Ленинградский проспект,23.840736040609137,Речной вокзал,Бусиновский Парк ЖК,2027.0,-1.0,Монолитный,-1.0,Чистовая,"14,2 м²",-1
Москва,sale,flat,7,13,1,20.4,7417052.0,Пресненский,м. Бунинская аллея,23.840736040609137,Бунинская аллея,Скандинавия,2025.0,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, черновая, чистовая","7,3 м²","5,5 м²"
