location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters
Московская область,sale,flat,11,13,2,83.0,110000000.0,Хамовники, Усачева,23.840736040609137,Спортивная,Садовые кварталы,2022,-1.0,-1,-1.0,-1,-1,7 м²
Московская область,sale,flat,8,12,3,65.7,26610000.0,Раменки,Мичуринский проспект,23.840736040609137,Раменки,,1973,-1.0,-1,-1.0,-1,44 м²,"7,3 м²"
Московская область,sale,flat,9,9,1,13.4,2250000.0,Ново-Савиновский, Маршала Чуйкова,27.0,Северный Вокзал,,1984,-1.0,-1,-1.0,-1,-1,5 м²
Московская область,sale,flat,1,5,1,12.9,2500000.0,Авиастроительный,Молодежная ,23.840736040609137,Авиастроительная,,1982,-1.0,-1,-1.0,-1,-1,5 м²
Московская область,sale,flat,1,5,1,17.8,2790000.0,Приволжский,Техническая ,35.0,Площадь Тукая,,1976,-1.0,-1,-1.0,-1,-1,5 м²
Московская область,sale,flat,4,5,1,18.3,3490000.0,Ново-Савиновский, Восстания,24.0,,,-1,-1.0,-1,-1.0,-1,"10,3 м²",3 м²
Московская область,sale,flat,4,5,1,32.7,3500000.0,Кировский,Хибинская ,10.0,Козья слобода,,-1,-1.0,-1,-1.0,-1,"16,1 м²","8,7 м²"
Московская область,sale,flat,1,10,1,36.1,6390000.0,Советский, Фикрята Табеева,5.0,Дубравная,Весна,2017,-1.0,-1,-1.0,-1,14 м²,"10,9 м²"
Московская область,sale,flat,14,19,1,29.7,6450000.0,Советский, Азата Аббасова,5.0,Дубравная,Весна,2019,-1.0,-1,-1.0,-1,-1,6 м²
Московская область,sale,flat,4,10,1,37.2,4500000.0,Авиастроительный, Гагарина,23.840736040609137,Авиастроительная,,2023,-1.0,-1,-1.0,-1,-1,"10,2 м²"
Московская область,sale,flat,5,9,1,34.7,7690000.0,Ново-Савиновский, Четаева,23.840736040609137,Яшьлек,,2001,-1.0,-1,-1.0,-1,"17,1 м²","7,9 м²"
Московская область,sale,flat,4,4,1,31.0,7750000.0,Вахитовский,Овражная ,52.0,Площадь Тукая,,-1,-1.0,-1,-1.0,-1,20 м²,5 м²
Московская область,sale,flat,5,6,1,38.6,7900000.0,Советский, Анаса Тазетдинова,1.0,Дубравная,Лето,2022,-1.0,-1,-1.0,-1,-1,17 м²
Московская область,sale,flat,2,5,1,54.6,8100000.0,Приволжский, Генерала Ерина,3.0,Проспект Победы,Времена года,-1,-1.0,-1,-1.0,-1,"21,4 м²","16,5 м²"
Московская область,sale,flat,4,20,1,28.7,8100000.0,Калининский,Гражданский проспект,23.840736040609137,Гражданский проспект,Main House,Напишите автору,-1.0,-1,-1.0,-1,"15,9 м²",7 м²
Московская область,sale,flat,8,20,1,36.1,8190000.0,Советский, Аделя Кутуя,100.0,Суконная слобода,,2024,-1.0,-1,-1.0,-1,-1,"11,5 м²"
Московская область,sale,flat,25,25,1,27.34,8229340.0,Советский,Ленинградский проспект,23.840736040609137,Горки,Светлая Долина ЖК,2025,-1.0,"Панельный, монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, чистовая, чистовая с мебелью",18 м²,-1
Московская область,sale,flat,11,15,1,44.6,8500000.0,Приволжский,Профессора Камая ,23.840736040609137,Горки,Романтика ,2013,-1.0,-1,-1.0,-1,"18,6 м²","13,3 м²"
Московская область,sale,flat,3,10,1,36.7,8500000.0,Авиастроительный, Симонова,11.0,Авиастроительная,Крылья,2023,-1.0,-1,-1.0,-1,"10,8 м²","17,4 м²"
Московская область,sale,flat,4,5,1,34.0,8600000.0,Ново-Савиновский, Четаева,23.840736040609137,Яшьлек,,2001,-1.0,-1,-1.0,-1,17 м²,8 м²
Московская область,sale,flat,15,19,1,44.4,8700000.0,Советский, Родины,23.840736040609137,Горки,Родина,2018,-1.0,-1,-1.0,-1,"15,4 м²","14,9 м²"
Московская область,sale,flat,14,19,1,39.41,8699000.0,Советский, Мансура Хасанова,15.0,Горки,Мечта,-1,-1.0,-1,-1.0,-1,"14,3 м²","10,1 м²"
Московская область,sale,flat,4,8,-1,27.3,9100000.0,Центральный, Крымская,23.840736040609137,,,2023,-1.0,-1,-1.0,-1,19 м²,-1
Московская область,sale,flat,10,10,1,31.5,9828000.0,Лазаревский,Ленинградский проспект,23.840736040609137,,Мармелад,2024,-1.0,-1,-1.0,Без отделки,-1,-1
Московская область,sale,flat,12,13,1,38.89,10300000.0,Приморский,Планерная ,23.840736040609137,Комендантский проспект,New Time,2022,-1.0,-1,-1.0,-1,-1,"14,6 м²"
Московская область,sale,flat,3,9,1,31.02,10360680.0,Центральный,Ленинградский проспект,23.840736040609137,,Отражение,2025,-1.0,-1,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,6,19,1,40.7,10600000.0,Советский, Мансура Хасанова,15.0,Горки,Мечта,-1,-1.0,-1,-1.0,-1,-1,"12,4 м²"
Московская область,sale,flat,4,8,1,37.6,11500000.0,Красногвардейский,шоссе Революции,23.840736040609137,Выборгская,Ива Дом,-1,-1.0,-1,-1.0,-1,"15,9 м²","10,8 м²"
Московская область,sale,flat,2,3,1,37.0,13700000.0,Хостинский,Молодогвардейская ,23.840736040609137,,,2018,-1.0,-1,-1.0,-1,-1,13 м²
Московская область,sale,flat,2,12,1,37.7,14098028.0,Василеостровский,Гавань,1.0,Приморская,Шкиперский 19 ЖК,2025,-1.0,Монолитный,-1.0,"Без отделки, предчистовая","11,6 м²","18,2 м²"
Московская область,sale,flat,3,9,1,34.37,14442768.0,Василеостровский,7-я Васильевского острова линия,84.0,Василеостровская,Регенбоген,2025,-1.0,Монолитный,-1.0,"Без отделки, предчистовая","24,8 м²",-1
Московская область,sale,flat,14,25,1,61.3,20299000.0,Кировский,Шоссейная ,57.0,Козья слобода,Atlantis Deluxe,2021,-1.0,-1,-1.0,-1,-1,"17,4 м²"
Московская область,sale,flat,2,4,-1,29.0,23200000.0,,Ленинградский проспект,23.840736040609137,,Море тут,2026,-1.0,-1,-1.0,Без отделки,"16,3 м²",-1
Московская область,sale,flat,4,12,1,32.2,3249000.0,Кировский, Петухова,164.0,Студенческая,Матрешкин двор,2015,-1.0,-1,-1.0,-1,18 м²,9 м²
Московская область,sale,flat,11,12,1,24.3,3344393.0,Северодвинск, Карла Маркса,66.0,,МОРЕПАРК,2023,-1.0,Кирпичный,-1.0,"Предчистовая, чистовая","12,6 м²","3,6 м²"
Московская область,sale,flat,1,15,1,29.0,3600000.0,Ленинский, Мостовицкая,9.0,,Чистые Пруды,2019,-1.0,-1,-1.0,-1,15 м²,7 м²
Московская область,sale,flat,5,5,1,31.4,4299000.0,Ленинский,Геодезическая ,23.0,Студенческая,,1965,-1.0,-1,-1.0,-1,18 м²,6 м²
Московская область,sale,flat,5,6,1,41.0,5200000.0,Северо-Западный, Леонова,16.0,,,2014,-1.0,-1,-1.0,-1,20 м²,15 м²
Московская область,sale,flat,6,13,1,30.0,5300000.0,с. Краевско-Армянское, Измайловская,23.840736040609137,,Измайловский парк,2022,-1.0,-1,-1.0,-1,-1,15 м²
Московская область,sale,flat,2,24,1,36.96,5596386.0,Плодородный-2 мкр, Константиновская,23.840736040609137,,Левада,2024,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая",-1,-1
Московская область,sale,flat,15,21,1,35.8,5763800.0,Кировский,Кировский проспект,23.840736040609137,,Донской Арбат 2,2026,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"13,8 м²","11,3 м²"
Московская область,sale,flat,5,18,1,27.9,6087000.0,Приволжский,Ленинградский проспект,23.840736040609137,Аметьево,Паркмаяк ЖК,2026,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,11,19,1,31.9,6199000.0,Приволжский, Рауиса Гареева,23.840736040609137,Проспект Победы,Сказочный лес,2019,-1.0,-1,-1.0,-1,"14,9 м²",5 м²
Московская область,sale,flat,5,5,1,32.1,6299000.0,Советский,1/110,23.840736040609137,Суконная слобода,,1958,-1.0,-1,-1.0,-1,-1,"6,2 м²"
Московская область,sale,flat,20,24,2,65.25,7630400.0,Пролетарский,Оснабрюкская ,22.0,,Диадема,2024,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая, чистовая",-1,"11,8 м²"
Московская область,sale,flat,1,15,3,85.9,10534432.0,мкр. Южный, Мурата Ахеджака,23.840736040609137,,Черноморский 2,2024,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, чистовая",44 м²,"18,9 м²"
Московская область,sale,flat,3,3,3,54.0,20500000.0,Красная Поляна пгт, Турчинского,21.0,,,-1,-1.0,-1,-1.0,-1,44 м²,10 м²
Московская область,sale,flat,1,5,2,53.96,14616228.0,Кронштадтский,дорога Цитадельская,23.840736040609137,Беговая,Кронфорт.Центральный,2026,-1.0,Монолитный,-1.0,"Без отделки, чистовая",28 м²,15 м²
Московская область,sale,flat,7,18,3,65.0,17000000.0,Центральный,переулок Трунова,23.840736040609137,,,-1,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,6,17,3,76.5,34950000.0,Таганский,переулок Ковров,23.840736040609137,Москва-Товарная,,2003,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,3,8,-1,304.0,380000000.0,Раменки,Мосфильмовская ,23.840736040609137,Ломоносовский проспект,Вишневый сад,2020,-1.0,-1,-1.0,-1,-1,18 м²
Московская область,sale,flat,3,13,1,33.0,3799999.0,Дзержинский,проспект Маршала Жукова,108.0,,,-1,-1.0,-1,-1.0,-1,"19,5 м²","7,7 м²"
Московская область,sale,flat,3,9,1,36.3,3750000.0,мкр. 24-й,бульвар Имени Павла Шубина,17.0,,,-1,-1.0,-1,-1.0,-1,"18,5 м²","7,9 м²"
Московская область,sale,flat,14,14,1,36.0,3800000.0,Промышленный, Пирогова,23.840736040609137,,,2008,-1.0,-1,-1.0,-1,"18,1 м²",6 м²
Московская область,sale,flat,2,4,1,43.6,4999999.0,Кировский,Санаторная ,23.840736040609137,,,-1,-1.0,-1,-1.0,-1,"18,6 м²","10,4 м²"
Московская область,sale,flat,3,16,1,50.0,4953000.0,Коминтерновский,переулок Здоровья,23.840736040609137,,Зеленая долина,2025,-1.0,-1,-1.0,Неизвестно,"19,8 м²","10,7 м²"
Московская область,sale,flat,5,16,2,71.22,9970000.0,Черемушки мкр, Вишняковой,23.840736040609137,,Радонеж,2019,-1.0,-1,-1.0,Без отделки,-1,"13,7 м²"
Московская область,sale,flat,18,27,2,55.1,10600000.0,Выборгский, Николая Рубцова,23.840736040609137,Парнас,Северная долина,2014,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,6,15,2,43.2,20500000.0,Савеловский,Старый Петровско-Разумовский проезд,23.840736040609137,Гражданская,Петровский парк II,2025,-1.0,-1,-1.0,Без отделки,31 м²,-1
Московская область,sale,flat,12,12,3,81.2,63900000.0,Сокол, Врубеля,23.840736040609137,Сокол,Врубеля 4,2023,-1.0,-1,-1.0,-1,"50,2 м²","6,1 м²"
Московская область,sale,flat,34,41,3,92.02,73984080.0,Раменки,1-й Сетуньский проезд,8.0,Кутузовская,Hide,2024,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,87 м²,-1
Московская область,sale,flat,2,12,3,88.9,8607730.0,пос. Красный Бор, Мирная,11.0,,Сити-Парк Преображение,2023,-1.0,"Монолитно-кирпичный, монолитный",-1.0,Предчистовая,"46,2 м²","17,4 м²"
Московская область,sale,flat,17,17,3,74.0,20982000.0,Марьино, Верхние Поля,23.840736040609137,Люблино,,-1,-1.0,-1,-1.0,-1,45 м²,10 м²
Московская область,sale,flat,1,9,4,69.8,9609050.0,Индустриальный, Карпинского,115.0,,Кварталы Свобода,2026,-1.0,Монолитно-кирпичный,-1.0,"Предчистовая, чистовая",-1,-1
Московская область,sale,flat,5,5,4,92.6,9900000.0,Октябрьский,Рабочая ,10.0,,,-1,-1.0,-1,-1.0,-1,"60,4 м²","12,2 м²"
Московская область,sale,flat,26,41,3,76.0,45000000.0,Раменки,1-й Сетуньский проезд,23.840736040609137,Кутузовская,Hide,2024,-1.0,-1,-1.0,-1,50 м²,12 м²
Московская область,sale,flat,18,18,4,157.0,165000000.0,Академический,Новочеремушкинская ,17.0,Академическая,Новочеремушкинская 17,2020,-1.0,-1,-1.0,-1,-1,20 м²
Москва,sale,flat,14,17,4,137.2,59000000.0,Тропарево-Никулино,Никулинская ,27.0,Озёрная,,1997,-1.0,-1,-1.0,-1,102 м²,14 м²
Москва,sale,flat,3,38,4,144.0,59000000.0,Раменки,Мосфильмовская ,23.840736040609137,Минская,Воробьевы Горы,2004,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,7,14,4,96.2,60000000.0,Раменки,Ленинградский проспект,23.840736040609137,Минская,Вест Гарден ЖК,2023,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,5,8,4,129.3,77200000.0,Тверской,Тверская ,23.840736040609137,Маяковская,,1902,-1.0,-1,-1.0,-1,67 м²,20 м²
Москва,sale,flat,39,41,2,65.69,48446375.0,Раменки,1-й Сетуньский проезд,23.840736040609137,Кутузовская,Hide,2024,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"60,7 м²",-1
Москва,sale,flat,79,97,1,73.0,72900000.0,Пресненский,набережная Пресненская,12.0,Деловой центр,Башня Федерация,-1,-1.0,-1,-1.0,-1,50 м²,18 м²
Москва,sale,flat,17,78,2,92.0,73000000.0,Пресненский,1-й Красногвардейский проезд,23.840736040609137,Москва-Сити,NEVA TOWERS,-1,-1.0,-1,-1.0,-1,80 м²,-1
Москва,sale,flat,22,56,2,71.0,33400000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Аминьевская,Will Towers,2024,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,8,37,2,48.2,29000000.0,Беговой, 1-я Ямского Поля,23.840736040609137,Белорусская,Slava,2023,-1.0,-1,-1.0,-1,"37,1 м²",5 м²
Москва,sale,flat,5,9,3,59.0,23950000.0,Раменки,Винницкая ,17.0,Раменки,,1970,-1.0,-1,-1.0,-1,"42,2 м²","6,7 м²"
Москва,sale,flat,3,16,3,68.6,26300000.0,Москворечье-Сабурово,переулок 1-й Котляковский,23.840736040609137,Каширская,LIFE Варшавская,2024,-1.0,-1,-1.0,Чистовая,"30,8 м²",10 м²
Москва,sale,flat,8,12,3,65.7,26610000.0,Раменки,Мичуринский проспект,23.840736040609137,Раменки,,1973,-1.0,-1,-1.0,-1,44 м²,"7,3 м²"
Москва,sale,flat,10,36,3,77.7,28500000.0,Левобережный,Фестивальная ,23.840736040609137,Речной вокзал,Фестиваль парк-2,-1,-1.0,-1,-1.0,-1,46 м²,10 м²
Москва,sale,flat,6,17,3,79.0,29000000.0,Черемушки,Новочеремушкинская ,57.0,Новые Черёмушки,,2002,-1.0,-1,-1.0,-1,53 м²,"12,6 м²"
Москва,sale,flat,17,22,3,83.0,29000000.0,Марьина роща,Шереметьевская ,23.840736040609137,Бутырская,,-1,-1.0,-1,-1.0,-1,58 м²,10 м²
Москва,sale,flat,8,22,4,220.0,74900000.0,Хорошево-Мневники,проспект Маршала Жукова,23.840736040609137,Бульвар Генерала Карбышева,Континенталь,2011,-1.0,-1,-1.0,-1,-1,20 м²
Москва,sale,flat,2,33,3,65.8,29000000.0,Хорошево-Мневники,Причальный проезд,23.840736040609137,Шелепиха,Level Причальный,-1,-1.0,-1,-1.0,-1,50 м²,"10,8 м²"
Москва,sale,flat,17,51,1,44.45,27000000.0,Пресненский,Шмитовский проезд,23.840736040609137,Шелепиха,Headliner,2023,-1.0,-1,-1.0,-1,-1,"15,7 м²"
Москва,sale,flat,3,4,1,38.5,27335000.0,Мещанский,Олимпийский проспект,12.0,Цветной бульвар,Sole Hills,2024,-1.0,-1,-1.0,-1,-1,7 м²
Москва,sale,flat,13,18,1,49.7,28000000.0,Даниловский,бульвар Братьев Весниных,2.0,ЗИЛ,ЗИЛАРТ,2020,-1.0,-1,-1.0,-1,-1,"24,8 м²"
Москва,sale,flat,30,33,2,54.0,34000000.0,Хорошево-Мневники,Северо-Западный ао,23.840736040609137,Шелепиха,Левел Причальный ЖК,2024,-1.0,-1,-1.0,-1,30 м²,12 м²
Москва,sale,flat,5,24,3,90.0,36000000.0,Хорошево-Мневники,Шелепихинская набережная,23.840736040609137,Шелепиха,Sydney City,2023,-1.0,-1,-1.0,-1,53 м²,17 м²
Москва,sale,flat,12,24,2,68.0,39800000.0,Хорошево-Мневники,Шелепихинская набережная,23.840736040609137,Шелепиха,Сердце Столицы,-1,-1.0,-1,-1.0,-1,39 м²,10 м²
Москва,sale,flat,13,21,3,61.0,42800000.0,Басманный, Земляной Вал,37.0,Чкаловская,Дом Chkalov,2024,-1.0,-1,-1.0,-1,27 м²,"19,3 м²"
Москва,sale,flat,5,33,2,44.9,28990000.0,Хорошево-Мневники,Причальный проезд,23.840736040609137,Шелепиха,Level Причальный,2023,-1.0,-1,-1.0,-1,"32,9 м²",4 м²
Москва,sale,flat,5,5,4,229.9,140000000.0,Пресненский, Спиридоновка,23.840736040609137,Баррикадная,,1906,-1.0,-1,-1.0,-1,-1,25 м²
Москва,sale,flat,5,8,4,164.0,165000000.0,Пресненский,Средний Тишинский переулок,5.0,Белорусская,Дом на Тишинке,2021,-1.0,-1,-1.0,-1,84 м²,19 м²
Москва,sale,flat,6,8,4,160.0,192000000.0,Пресненский,Малый Козихинский переулок,7.0,Пушкинская,,2004,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,6,7,4,230.0,295000000.0,Хамовники,1-й Зачатьевский переулок,4.0,Кропоткинская,,-1,-1.0,-1,-1.0,-1,119 м²,25 м²
Москва,sale,flat,18,21,4,272.0,400000000.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2023,-1.0,-1,-1.0,-1,"141,7 м²",22 м²
Москва,sale,flat,6,7,3,182.0,290000000.0,Таганский,Котельническая набережная,21.0,Таганская,Симфония набережных,2017,-1.0,-1,-1.0,-1,120 м²,20 м²
Москва,sale,flat,14,21,3,66.0,16600000.0,Южное Бутово,Бартеневская ,23.840736040609137,Бунинская аллея,Южные сады,2023,-1.0,-1,-1.0,-1,"28,9 м²","16,4 м²"
Москва,sale,flat,2,21,3,64.3,26400000.0,Хорошевский, Зорге,23.840736040609137,Зорге,Зорге 9,2024,-1.0,-1,-1.0,-1,-1,20 м²
Москва,sale,flat,62,77,2,111.0,149000000.0,Пресненский,1-й Красногвардейский проезд,22.0,Деловой центр,NEVA TOWERS,-1,-1.0,-1,-1.0,-1,70 м²,30 м²
Москва,sale,flat,4,8,3,134.0,153250000.0,Красносельский,Милютинский переулок,3.0,Лубянка,,1898,-1.0,-1,-1.0,-1,-1,16 м²
Москва,sale,flat,4,9,2,99.4,154000000.0,Тверской,1-я Тверская-Ямская ,2.0,Маяковская,Vesper Tverskaya,2023,-1.0,-1,-1.0,-1,70 м²,18 м²
Москва,sale,flat,3,9,2,148.5,189000000.0,Тверской,1-я Тверская-Ямская ,2.0,Маяковская,Vesper Tverskaya,2021,-1.0,-1,-1.0,-1,114 м²,20 м²
Москва,sale,flat,2,23,2,62.7,31500000.0,Хорошево-Мневники, Нижние Мневники,23.840736040609137,Терехово ,Остров,2024,-1.0,-1,-1.0,Без отделки,30 м²,20 м²
Москва,sale,flat,8,14,3,210.0,200000000.0,Замоскворечье,Мытная ,23.840736040609137,Серпуховская,Английский квартал,2013,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,3,4,3,136.6,340000000.0,Якиманка,Софийская набережная,10.0,Боровицкая,"Золотой, жилой квартал",2021,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,3,7,4,227.0,966656999.0,Хамовники, Ефремова,23.840736040609137,Спортивная,Knightsbridge Private Park,2017,-1.0,-1,-1.0,-1,"109,7 м²","21,5 м²"
Москва,sale,flat,2,5,4,140.0,150000000.0,Замоскворечье,Озерковская набережная,6.0,Новокузнецкая,Bogenhouse,2021,-1.0,-1,-1.0,-1,100 м²,10 м²
Москва,sale,flat,8,9,4,150.0,231523500.0,Раменки,Мосфильмовская ,23.840736040609137,Ломоносовский проспект,Вишневый сад,2020,-1.0,-1,-1.0,-1,-1,40 м²
Москва,sale,flat,3,8,-1,222.0,257500000.0,Раменки,Мосфильмовская ,23.840736040609137,Ломоносовский проспект,Вишневый сад,2020,-1.0,-1,-1.0,-1,-1,50 м²
Москва,sale,flat,9,16,4,120.0,52900000.0,Коньково, Островитянова,23.840736040609137,Коньково,,2004,-1.0,-1,-1.0,-1,-1,10 м²
Москва,sale,flat,3,7,2,66.1,72000000.0,Арбат,Поварская ,23.840736040609137,Арбатская,De Luxe квартал апартаментов Театральный Дом,2016,-1.0,-1,-1.0,-1,40 м²,-1
Москва,sale,flat,5,6,3,78.1,72499274.0,Тверской,1-я Тверская-Ямская ,18.0,Маяковская,,-1,-1.0,-1,-1.0,-1,44 м²,"9,9 м²"
Москвская область,sale,flat,3,4,1,28.4,5680000.0,,Октябрьский проспект,403.0,Панки,,1938,-1.0,-1,-1.0,-1,10 м²,2 м²
Москвская область,sale,flat,2,5,2,41.1,6600000.0,, Победы,14.0,Реутов,,-1,-1.0,-1,-1.0,-1,30 м²,6 м²
Москвская область,sale,flat,5,9,2,57.6,7200000.0,,Ленинградский проспект,23.840736040609137,,Мой город,2024,-1.0,-1,-1.0,Чистовая,"30,9 м²","13,4 м²"
Москвская область,sale,flat,12,12,1,42.06,20600000.0,Покровское-Стрешнево,Летная ,23.840736040609137,Спартак,ÁLIA,2024,-1.0,-1,-1.0,-1,"17,3 м²",15 м²
Москвская область,sale,flat,3,9,4,143.0,108900000.0,Таганский,Серебрянический переулок,8.0,Китай-город,Титул на Серебрянической,-1,-1.0,-1,-1.0,-1,90 м²,40 м²
Москвская область,sale,flat,3,33,3,79.53,38500000.0,Пресненский,к2.3,23.840736040609137,Белорусская,Репаблик ЖК,2025,-1.0,-1,-1.0,Без отделки,"26,3 м²","16,9 м²"
Москвская область,sale,flat,3,6,3,156.6,89000000.0,Покровское-Стрешнево,Береговая ,23.840736040609137,Стрешнево,Покровский берег,-1,-1.0,-1,-1.0,-1,"143,6 м²",8 м²
Москвская область,sale,flat,11,13,3,143.0,94900000.0,Пресненский,Большая Садовая ,23.840736040609137,Маяковская,Квартал апартаментов Сады Пекина,2016,-1.0,-1,-1.0,-1,-1,20 м²
Москвская область,sale,flat,9,12,3,105.0,98000000.0,Замоскворечье,Руновский переулок,23.840736040609137,Новокузнецкая,,2006,-1.0,-1,-1.0,-1,-1,14 м²
Москвская область,sale,flat,9,57,3,158.0,212828440.0,Хорошевский,Чапаевский переулок,3.0,Аэропорт,Триумф-Палас,2007,-1.0,-1,-1.0,-1,-1,25 м²
Москвская область,sale,flat,8,9,1,43.7,18135500.0,Петроградский,Петровский проспект,23.840736040609137,Крестовский остров,Петровская ривьера,2019,-1.0,-1,-1.0,-1,"13,8 м²","20,5 м²"
Москвская область,sale,flat,4,25,1,141.9,19154000.0,Октябрьский, 50 лет СССР,34.0,,Статус,2023,-1.0,Монолитно-кирпичный,-1.0,Черновая,-1,-1
Москвская область,sale,flat,7,9,1,30.0,27000000.0,Сириус пгт, 65 лет Победы,50.0,,,2018,-1.0,-1,-1.0,-1,-1,10 м²
Москвская область,sale,flat,1,15,1,36.0,7390000.0,Центральный, Успенского,23.840736040609137,,,2021,-1.0,-1,-1.0,-1,17 м²,10 м²
Москвская область,sale,flat,2,3,2,108.0,140000000.0,Хостинский,Курортный проспект,89.0,,Камелия,2014,-1.0,-1,-1.0,-1,80 м²,20 м²
Москвская область,sale,flat,2,8,2,77.0,100000000.0,Якиманка,Софийская набережная,34.0,Новокузнецкая,Софийский,2018,-1.0,-1,-1.0,-1,-1,15 м²
Москвская область,sale,flat,3,22,4,91.0,28800000.0,Красносельский,проспект Героев,33.0,Ленинский проспект,Legenda Героев,-1,-1.0,-1,-1.0,-1,"36,7 м²","26,8 м²"
Москвская область,sale,flat,3,9,4,128.1,29140000.0,Ленинский,Пушкинская ,97.0,,Пушкин,2023,-1.0,-1,-1.0,Без отделки,-1,"13,3 м²"
Новая Москва,sale,flat,18,22,4,100.1,23500000.0,Восточное Измайлово,15-я Парковая ,28.0,Первомайская,,1989,-1.0,-1,-1.0,-1,-1,"10,1 м²"
Новая Москва,sale,flat,7,7,4,133.7,60200000.0,Центральный,Стремянная ,23.840736040609137,Маяковская,Дворцовая слобода,2013,-1.0,-1,-1.0,-1,86 м²,"16,1 м²"
Новая Москва,sale,flat,7,9,4,159.8,58990000.0,Петроградский,Петровский проспект,23.840736040609137,Крестовский остров,Neva Haus,2020,-1.0,-1,-1.0,-1,"91,5 м²",17 м²
Новая Москва,sale,flat,25,38,1,34.7,17500000.0,Западное Дегунино,Ильменский проезд,23.840736040609137,Селигерская,Селигер Сити,2020,-1.0,-1,-1.0,-1,18 м²,10 м²
Новая Москва,sale,flat,4,9,3,67.0,37000000.0,Дорогомилово,Кутузовский проспект,23.840736040609137,Москва-Сити,,1946,-1.0,-1,-1.0,-1,"32,3 м²","20,3 м²"
Новая Москва,sale,flat,16,53,3,53.0,37000000.0,Пресненский,Шмитовский проезд,23.840736040609137,Шелепиха,Headliner,2019,-1.0,-1,-1.0,-1,"41,8 м²",-1
Новая Москва,sale,flat,15,22,4,112.0,38400000.0,Кунцево,Истринская ,23.840736040609137,Кунцевская,На Истринской,2012,-1.0,-1,-1.0,-1,-1,35 м²
Новая Москва,sale,flat,4,35,3,84.3,39800000.0,Раменки, Лобачевского,23.840736040609137,Аминьевская,Крылья,2022,-1.0,-1,-1.0,-1,"48,8 м²","23,5 м²"
Новая Москва,sale,flat,14,36,3,96.0,56000000.0,Хорошево-Мневники,Шелепихинская набережная,23.840736040609137,Шелепиха,Сердце Столицы,2018,-1.0,-1,-1.0,-1,33 м²,40 м²
Новая Москва,sale,flat,10,10,4,189.0,185000000.0,Тверской,Страстной бульвар,23.840736040609137,Пушкинская,,2002,-1.0,-1,-1.0,-1,-1,31 м²
Новая Москва,sale,flat,11,27,1,41.4,16490000.0,Лефортово, Золоторожский Вал,23.840736040609137,Серп и Молот,Символ,2025,-1.0,-1,-1.0,Без отделки,15 м²,18 м²
Новая Москва,sale,flat,12,19,1,42.1,17000000.0,Даниловский,Дубининская ,23.840736040609137,Тульская,,-1,-1.0,-1,-1.0,-1,"22,4 м²","12,1 м²"
Новая Москва,sale,flat,16,23,1,44.0,19000000.0,Чертаново Южное, Академика Янгеля,2.0,Улица Академика Янгеля,М-House,2014,-1.0,-1,-1.0,-1,-1,10 м²
Новая Москва,sale,flat,2,22,1,38.0,6200000.0,,бульвар Воронцовский,8.0,Девяткино,GreenЛандия,2015,-1.0,-1,-1.0,-1,16 м²,-1
Новая Москва,sale,flat,14,16,1,36.0,6900000.0,Невский, Коллонтай,23.840736040609137,Проспект Большевиков,,1988,-1.0,-1,-1.0,-1,"18,1 м²",8 м²
Новая Москва,sale,flat,19,19,1,24.0,8300000.0,Хостинский,Ленинградский проспект,9.0,,Кислород ЖК,2023,-1.0,-1,-1.0,Без отделки,19 м²,3 м²
Новая Москва,sale,flat,1,5,1,40.9,9100000.0,Пушкинский, Кокколевская,23.840736040609137,Купчино,Образцовый квартал 9,2022,-1.0,-1,-1.0,-1,"26,9 м²","11,4 м²"
Новая Москва,sale,flat,6,7,4,168.82,675280000.0,Замоскворечье,Ленинградский проспект,23.840736040609137,Третьяковская,Русские Сезоны ЖК,2025,-1.0,-1,-1.0,Черновая,-1,"8,5 м²"
