location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Москва,sale,flat,4,44,1,23.03,11704997.0,Кунцево,48-й кв-л,23,Кунцевская,Кутузовский Квартал ЖК,2027.0,Монолитный,"13,2 м²",-1
Москва,sale,flat,2,5,1,15.8,6794000.0,Головинский,Солнечногорская ,23,Моссельмаш,Lucky,1956.0,Панельный,"13,2 м²",-1
Москва,sale,flat,2,21,1,22.9,12521949.0,Даниловский,Ленинградский проспект,23,Павелецкая,Павелецкая Сити ЖК,2027.0,"Монолитно-кирпичный, монолитный, кирпичный","12,6 м²",-1
Москва,sale,flat,4,5,1,15.5,6530000.0,Головинский,Солнечногорская ,23,Моссельмаш,Lucky,1958.0,Монолитно-кирпичный,"13,3 м²",-1
Москва,sale,flat,3,21,1,24.6,13677600.0,Лефортово,Ленинградский проспект,23,Площадь Ильича,Символ ЖК,2027.0,Монолитный,10 м²,"4,4 м²"
Москва,sale,flat,5,10,-1,24.6,10000000.0,Ростокино,проспект Мира,23,Ростокино,Триколор,2015.0,Кирпичный,15 м²,5 м²
Москва,sale,flat,20,21,1,25.21,19850000.0,Марфино, Академика Королева,21,Бутырская,Дом Достижение,2024.0,Монолитный,10 м²,"6,8 м²"
Москва,sale,flat,11,14,1,35.5,21500000.0,Хамовники,Большой Саввинский переулок,23,Киевская,Lucky,1976.0,Монолитный,21 м²,-1
Москва,sale,flat,8,23,1,29.3,14900000.0,Хорошево-Мневники, Нижние Мневники,23,Мнёвники,Остров,2021.0,Монолитный,12 м²,-1
Москва,sale,flat,21,36,1,29.3,26272255.0,Беговой,Ленинградский проспект,23,Белорусская,Slava,2027.0,Монолитный,-1,-1
Москва,sale,flat,2,5,1,14.7,6571000.0,Головинский,Солнечногорская ,23,Моссельмаш,Lucky,1956.0,Кирпичный,"12,2 м²",-1
Москва,sale,flat,45,49,1,29.41,15587300.0,Марьина роща,Ленинградский проспект,23,Марьина Роща,Тэйт ЖК,2027.0,Монолитно-кирпичный,"19,3 м²",-1
Москва,sale,flat,5,10,-1,28.0,11500000.0,Ростокино,проспект Мира,23,Ростокино,Триколор,2015.0,Монолитно-кирпичный,9 м²,5 м²
Москва,sale,flat,3,13,-1,29.2,29415011.0,Даниловский, Даниловский Вал,23,Тульская,Logos,2024.0,Монолитный,"20,3 м²","3,9 м²"
Москва,sale,flat,22,65,-1,39.9,45000000.0,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2021.0,Кирпичный,"24,9 м²",10 м²
Москва,sale,flat,3,13,1,23.5,11372354.0,Очаково-Матвеевское,Очаково мкр,23,Аминьевская,Среда на Лобачевского,2027.0,Монолитный,"11,3 м²",-1
Москва,sale,flat,1,5,-1,15.1,5100000.0,Москворечье-Сабурово,Каширское шоссе,23,Москворечье,Lucky,1964.0,Кирпичный,-1,-1
Москва,sale,flat,12,16,-1,18.5,5500000.0,Ярославский,Ярославское шоссе,23,ВДНХ,Lucky,2019.0,Монолитно-кирпичный,"9,5 м²",4 м²
Москква,sale,flat,22,24,4,114.3,50897790.0,Сокольники, Гастелло,23,Сокольники,Sokolniki,2027.0,Монолитно-кирпичный,"80,3 м²",-1
Москква,sale,flat,17,21,4,185.0,191500000.0,Пресненский, Костикова,23,Улица 1905 года,Lucky,2023.0,Панельный,-1,-1
Москква,sale,flat,5,12,4,155.2,117160000.0,Раменки, Сергея Бондарчука,6,Мичуринский проспект,Река,2021.0,Монолитный,"135,5 м²","14,7 м²"
Московская область,sale,flat,3,14,3,105.2,147000000.0,Хамовники, Усачева,23,Спортивная,Садовые кварталы,2021.0,Кирпичный,-1,"31,2 м²"
Московская область,sale,flat,5,12,3,74.4,49000000.0,Хамовники,Комсомольский проспект,45,Спортивная,Lucky,1957.0,Панельный,50 м²,15 м²
Московская область,sale,flat,5,21,3,78.6,32996280.0,Лефортово,Ленинградский проспект,23,Площадь Ильича,Символ ЖК,2027.0,Монолитный,"41,2 м²","18,1 м²"
Московская область,sale,flat,41,44,3,86.4,40200000.0,Хорошево-Мневники,к2/2,23,Шелепиха,Сидней Сити ЖК,2024.0,Монолитно-кирпичный,"29,3 м²","5,3 м²"
Московская область,sale,flat,40,53,4,165.0,135228520.0,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,2011.0,Кирпичный,113 м²,10 м²
Московская область,sale,flat,7,7,4,283.0,500000000.0,Пресненский,Электрический переулок,10,Белорусская,Edison House,2021.0,Монолитно-кирпичный,196 м²,20 м²
Московская область,sale,flat,16,46,2,59.1,23500000.0,Обручевский, Академика Волгина,23,Калужская,Архитектор,2024.0,Монолитно-кирпичный,"29,9 м²",-1
Московская область,sale,flat,4,20,1,27.3,8593358.0,Приволжский,Ленинградский проспект,23,Аметьево,Фриссон ЖК,2027.0,Монолитно-кирпичный,-1,-1
Московская область,sale,flat,14,41,2,48.0,31500000.0,Раменки,1-й Сетуньский проезд,23,Кутузовская,Hide,2024.0,Монолитный,-1,9 м²
Московская область,sale,flat,4,8,2,64.0,39900000.0,Тверской,Благовещенский переулок,5,Маяковская,Lucky,2021.0,Кирпичный,39 м²,10 м²
Московская область,sale,flat,3,6,2,42.0,6101739.0,Пресненский,Ленинградский проспект,23,Чкаловская,Лес ЖК,2026.0,"Монолитно-кирпичный, кирпичный",29 м²,4 м²
Московская область,sale,flat,23,25,2,38.7,9800000.0,Пресненский,Заводская ,23,Павшино,мкрн. Южный (Ул. Заводская корп. 31),2020.0,Панельный,-1,10 м²
Московская область,sale,flat,4,23,2,90.6,45000000.0,Хорошевский, Гризодубовой,2,ЦСКА,Гранд-парк,2007.0,Кирпичный,-1,10 м²
Московская область,sale,flat,4,5,1,31.6,4690000.0,Ново-Савиновский, Воровского,5,Северный Вокзал,Lucky,1958.0,Монолитно-кирпичный,-1,7 м²
Московская область,sale,flat,12,18,1,20.0,3700000.0,Пресненский, Графская,23,Девяткино,Lampo,2024.0,Панельный,20 м²,-1
Московская область,sale,flat,2,13,3,120.0,160000000.0,Пресненский,2-я Черногрязская ,23,Улица 1905 года,RedSide,2017.0,Монолитно-кирпичный,-1,5 м²
Московская область,sale,flat,10,12,3,103.0,80000000.0,Алексеевский,Новоалексеевская ,23,Алексеевская,Серебряный фонтан,2020.0,Монолитно-кирпичный,-1,10 м²
Московская область,sale,flat,3,20,2,60.5,15682750.0,Приволжский,Ленинградский проспект,23,Аметьево,Фриссон ЖК,2027.0,Кирпичный,-1,-1
Московская область,sale,flat,7,35,1,39.22,18847239.0,Котловка,31/2,23,Профсоюзная,Новые Академики ЖК,2027.0,Монолитный,"24,1 м²","6,3 м²"
Московская область,sale,flat,2,5,-1,27.8,12283640.0,Адмиралтейский,Гороховая ,23,Сенная площадь,"Апарт-комплекс на Гороховой, 47",2021.0,Панельный,"20,8 м²",2 м²
Московская область,sale,flat,18,35,1,48.5,21700000.0,Раменки, Лобачевского,23,Аминьевская,Крылья,2022.0,Монолитно-кирпичный,"25,5 м²",18 м²
Московская область,sale,flat,4,6,1,31.4,28500000.0,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa,2023.0,Монолитно-кирпичный,15 м²,"6,3 м²"
Московская область,sale,flat,14,48,1,42.0,24500000.0,Хорошево-Мневники, Народного Ополчения,23,Народное Ополчение,Wellton Towers,2021.0,Монолитно-кирпичный,22 м²,14 м²
Московская область,sale,flat,4,10,-1,26.1,12150000.0,Центральный,Социалистическая ,21,Лиговский проспект,YE’S Marata,2020.0,Панельный,20 м²,-1
Московская область,sale,flat,4,11,1,52.4,19900000.0,Фрунзенский,Лиговский проспект,232,Обводный канал,Ligovsky city-Второй квартал,2020.0,Кирпичный,"13,3 м²",20 м²
Московская область,sale,flat,18,22,1,43.2,19200000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires,2022.0,Монолитный,"8,6 м²","21,7 м²"
Московская область,sale,flat,21,22,1,39.0,11300000.0,Братеево,Алма-Атинская ,2,Алма-Атинская,Lucky,1985.0,Панельный,"19,1 м²",10 м²
Московская область,sale,flat,11,20,1,44.0,22490000.0,Левобережный,Ленинградский проспект,23,Беломорская,Акватория ЖК,2022.0,Панельный,32 м²,7 м²
Московская область,sale,flat,3,24,1,46.8,7773000.0,Пресненский, Разина,23,Салтыковская,28 микрорайон,2022.0,Монолитно-кирпичный,-1,"12,2 м²"
